time,speed,gradient
6643.25,10.6,-0.00756175
6645.61,10.6,-0
6648.92,10.6,0
6650.74,10.6,-0
6652.49,10.6,-1.32581
6654.55,10.6,0
6655.52,10.6,-0
6656.35,10.6,-0
6657.29,10.6,0
6658.24,10.6,0
6659.19,10.6,0
6660.33,10.6,1.5107
6661.31,10.6,-0
6662.22,10.6,-0
6663.4,10.6,0
6664.47,10.6,-1.4644
6666.42,10.6,0
6670.52,10.6,0
6672.75,10.6,-0
6674.72,10.6,-0
6676.87,10.6,-1.30209
6680.95,10.6,0
6683.79,10.6,-0
6687.83,10.6,0
6690.39,10.6,-0.358059
6692.53,10.6,-0
6694.74,10.6,0
6698.67,10.6,0
6702.65,10.6,0.876138
6705.12,10.6,-0
6707.77,10.6,0
6710.05,10.6,-0
6714.04,10.6,0.291452
6722.09,10.6,0
6729.12,10.6,-0.0373794
6730.57,10.6,-0
6732.4,10.6,0
6734.03,10.6,-0
6736.17,10.6,-0.938047
6738.01,10.6,-0
6743.27,10.6,0
6748.71,10.6,1.52493
6750.34,10.6,0.410582
6752.07,10.6,0
6752.86,10.6,-0
6754.5,10.6,0
6757.81,10.6,0
6766.51,10.6,0.0316804
6769.45,10.6,-0
6770.88,10.6,-0
6772.32,10.6,0
6773.2,10.6,-0
6774.17,10.6,0
6775.23,10.6,-1.45137
6776.26,10.6,-0
6780.11,10.6,0.910473
6781.54,10.6,-0
6782.5,10.6,-0
6783.36,10.6,-0
6784.04,10.6,-0
6785.06,10.6,0
6786.26,10.6,0
6792.19,10.6,-0.137676
6793.54,10.6,-0
6795.06,10.6,0
6796.36,10.6,-0
6797.24,10.6,-0
6798.37,10.6,0
6799.48,10.6,-0
6801.07,10.6,0
6802.08,10.6,-0
6805,10.6,-0.437705
6815.35,10.6,0.307525
6817.16,10.6,-0
6818.76,10.6,-0
6820.42,10.6,-1.53175
6821.77,10.6,-0
6823.38,10.6,0
6826.61,10.6,0
6837.18,10.6,-0.0257343
6838.05,10.6,-0
6839.03,10.6,1.52158
6839.88,10.6,-0
6840.71,10.6,-0
6841.63,10.6,0
6842.54,10.6,-0
6843.25,10.6,-0
6844.12,10.6,0
6844.88,10.6,-0
6845.78,10.6,0
6847.12,10.6,0
6854.37,10.6,0.249114
6857.09,10.6,-0
6858.91,10.6,-0
6860.64,10.6,1.54156
6862.05,10.6,-1.31848
6865.37,10.6,0
6869.08,10.6,0
6873.99,10.6,0.994781
6876.76,10.6,-0
6878.62,10.6,-0
6881.48,10.6,0
6885.68,10.6,1.10573
6891.07,10.6,0
6892.8,10.6,-0
6894.34,10.6,-0
6896.5,10.6,0
6898.69,10.6,1.54929
6900.2,10.6,-0
6901.72,10.6,0
6903.25,10.6,0
6905.31,10.6,0
6908.61,10.6,0
6911.02,10.6,0.484478
6913.62,10.6,0
6917.19,10.6,0
6919.15,10.6,-0
6920.52,10.6,-0
6922.78,10.6,0.362213
6924.33,10.6,-0
6926.07,10.6,0
6927.85,10.6,0
6930.37,10.6,0
6931.97,10.6,-0
6933.63,10.6,0
6935.06,10.6,-1.26946
6936,10.6,-0
6936.63,10.6,-0
6937.23,10.6,-0
6937.98,10.6,0
6938.86,10.6,0
6939.73,10.6,-0
6940.53,10.6,-0
6941.34,10.6,0
6942.09,10.6,-0
6942.89,10.6,0
6943.89,10.6,0
6945.65,10.6,-0.75274
6948.09,10.6,0
6949.08,10.6,-0
6951.95,10.6,0
6954.22,10.6,-0
6955.64,10.6,-0
6957.02,10.6,1.43278
6958.43,10.6,0
6961.04,10.6,0
6961.83,10.6,-0
6965.55,10.6,0
6968.5,10.6,-0
6971.89,10.6,0.816316
6974.4,10.6,-0
6976.61,10.6,-0
6978.46,10.6,-0
6981.76,10.6,-0.543282
6983.35,10.6,-0
6984.78,10.6,-0
6985.69,10.6,-0
6986.72,10.6,0
6988.44,10.6,1.4124
6993.17,10.6,0
6996.18,10.6,-0
6997.93,10.6,-0
6999.41,10.6,-0
7001.66,10.6,-0.894842
7004.2,10.6,0
7008.32,10.6,0
7011.29,10.6,-0
7014.12,10.6,-0
7016.55,10.6,-0
7019.36,10.6,1.4348
7022.11,10.6,1.54906
7026.89,10.6,0
7029.58,10.6,-0
7031.33,10.6,-1.13163
7034.13,10.6,0
7035.82,10.6,-0
7037.17,10.6,-0
7037.92,10.6,-0
7038.98,10.6,0
7043.51,10.6,-0.245618
7045.93,10.6,-0
7047.49,10.6,-0
7048.85,10.6,-0
7050.31,10.6,0
7050.78,10.6,-0
7052.84,10.6,0
7053.11,10.6,-0
7056.81,10.6,0.804062
7058.75,10.6,-0
7062.3,10.6,-1.01153
7068.6,10.6,0.567175
7069.58,10.6,-0
7071.73,10.6,0
7074.85,10.6,0
7077.05,10.6,-0
7078.19,10.6,-0
7079.83,10.6,1.01326
7080.68,10.6,-0
7082.66,10.6,0
7084.78,10.6,0
7086.51,10.6,-0
7088.26,10.6,0
7090.22,10.6,0
7092.58,10.6,0.0237702
7093.96,10.6,-0
7095.72,10.6,0
7097.53,10.6,0
7098.93,10.6,-0
7100.05,10.6,-0
7101,10.6,-0
7101.78,10.6,-0
7102.35,10.6,-0
7102.89,10.6,-0
7105.24,10.6,0.294818
7107.61,10.6,0
7114.16,10.6,-0.512283
7121.25,10.6,1.14296
7122.2,10.6,-0
7128.07,10.6,0
7131.91,10.6,-0.739205
7136.87,10.6,-1.19605
7142.81,10.6,0
7145.71,10.6,-0.467357
7146.95,10.6,-0
7149.59,10.6,0
7151.33,10.6,-0
7153.64,10.6,0
7155.88,10.6,-0
7160.53,10.6,0.031478
7165.39,10.6,0
7170.81,10.6,-0.607288
7173.23,10.6,-0
7180.86,12.5,0.0443813
7182.44,13.1,-0
7187.87,13.1,0
7189.77,13.1,-0.283711
7191.57,13.1,-0
7193.78,13.1,0
7196.8,13.1,0
7198.34,13.1,1.04752
7201.12,13.1,0.90376
7203.69,13.1,-0
7206.29,13.1,0
7210.28,13.1,0
7213.45,13.1,-1.17628
7216.32,13.1,-0
7220.66,13.1,-1.07125
7224.35,13.1,-0.825382
7227.22,8.1,-0
7227.79,10.3,-0
7228.37,10.3,0
7232.92,10.3,0
7234.88,10.3,-0
7236.02,10.3,-0
7237.17,10.3,1.56675
7239.17,10.3,0
7249.98,10.3,0.216676
7254.89,10.3,-0
7260.7,10.3,0
7262.67,10.3,-0.239585
7264.52,10.3,-0
7266.84,10.3,0
7269.66,10.3,-1.44372
7279.24,9.4,0.135744
7294.9,4.7,-0.852712
7308.78,4.7,-0
7316.87,4.7,-0
7324.47,4.7,-1.46472
7327.13,4.7,-0
7338.16,4.7,0
7339.63,4.7,-0
7340.55,4.7,-0
7341.59,4.7,0
7342.67,4.7,0
7346.38,4.7,0
